Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-01-11,43.1104,43.1795,41.7799,41.8577,2622416.8708265
2024-01-12,41.8663,42.8165,41.8663,42.6784,1974423.4711647
2024-01-15,42.7648,42.8511,41.8231,42.2464,2290611.7107042
2024-01-16,41.9354,42.1687,41.3998,42.0735,2375664.4326438
2024-01-17,41.8145,42.2724,41.2701,41.9872,3184770.698657
2024-01-18,42.0304,42.7734,42.0304,42.7648,2453441.1419255
2024-01-19,42.7562,43.3868,42.6006,43.0067,5079762.2428976
2024-01-22,43.1795,43.5768,42.8511,43.1535,5360769.5838166
2024-01-23,43.1967,43.2832,42.5574,42.8685,3520169.8803038
2024-01-24,43.2586,43.4006,42.9039,43.2054,3989621.4851068
2024-01-25,43.1788,43.3473,42.691,43.2321,3523227.8278546
2024-01-26,43.0901,43.7553,42.8064,43.6843,4893389.0856117
2024-01-29,43.6843,43.7553,43.1167,43.1877,2798013.5039708
2024-01-30,43.4449,44.2696,43.2321,44.2696,3190019.2656285
2024-01-31,44.2696,45.2274,44.1631,45.2274,4569700.0270025
2024-02-01,45.05,45.8481,44.5534,45.4047,3794066.8396118
2024-02-02,46.0255,47.4976,45.9722,47.4799,5389720.3526162
2024-02-05,47.4799,48.0297,47.0542,47.1783,5248291.1103568
2024-02-06,47.3025,47.9765,46.7172,46.9478,4818885.0435029
2024-02-07,47.2316,47.3557,46.3802,47.001,3345162.8176475
2024-02-08,47.001,47.2138,46.0255,46.4689,2226685.4178994
2024-02-09,46.3625,46.6108,46.0609,46.2561,1178668.3573495
2024-02-12,46.2915,46.6818,45.5998,46.3802,2009398.9702594
2024-02-13,46.1142,46.8236,45.7417,46.1319,1926504.1882295
2024-02-14,46.1319,47.5863,45.9191,47.4266,1835197.2411932
2024-02-15,47.7992,48.1006,46.5931,46.9123,1814682.1583568
2024-02-16,47.001,48.2957,47.001,47.7459,2079786.0131137
2024-02-19,47.0187,47.9587,47.0187,47.8346,1368262.3186323
2024-02-20,48.0652,49.1648,47.5863,49.0229,5066436.1153526
2024-02-21,49.0229,49.7324,48.8456,49.1471,3601297.4551846
2024-02-22,49.3954,50.2467,49.3599,49.7501,3962439.8178847
2024-02-23,49.892,50.4418,49.6082,50.1048,4971609.8161736
2024-02-26,50.1048,50.3354,49.4486,49.5018,3373678.4783284
2024-02-27,49.4663,49.626,48.6504,49.0407,3446068.202825
2024-02-28,49.0584,49.218,48.278,48.2957,1988225.347964
2024-02-29,48.2603,49.7501,48.2603,49.2713,4853874.4628032
2024-03-01,49.6614,49.9274,49.2713,49.8742,3716095.3166191
2024-03-04,50.0517,50.4241,49.7855,50.0338,2651180.6297127
2024-03-05,49.6614,49.9274,48.8633,48.952,2358802.6415768
2024-03-06,49.2713,49.4486,48.4199,49.0051,2658034.4016843
2024-03-07,48.4199,48.6504,46.2028,47.4266,4166258.9080622
2024-03-08,47.2316,47.604,45.8127,47.3202,4820043.1257363
2024-03-11,47.001,48.8278,46.8413,48.7746,2414220.3157369
2024-03-12,48.7746,50.4418,47.9587,50.4241,3673796.5603789
2024-03-13,50.0338,51.1335,49.7147,49.9274,3776140.8091688
2024-03-14,49.6791,50.2112,49.289,49.9274,2906388.3504086
2024-03-15,49.6082,50.5837,47.9056,49.0584,12213319.03855
2024-03-18,48.7746,49.3599,48.2425,49.2357,2503158.0994115
2024-03-19,49.218,49.6968,48.0829,49.0229,2635346.3641606
2024-03-20,49.6082,49.9452,48.6859,49.8388,2501721.4910712
2024-03-21,50.5482,51.5238,50.3708,51.5238,3393321.8984905
2024-03-22,51.5238,51.8962,50.9029,51.0981,2323507.6329042
2024-03-25,51.1158,51.5059,50.6369,50.6369,2066256.6356679
2024-03-26,50.6192,51.7898,50.2112,51.6124,3099450.9202114
2024-03-27,51.2045,51.9493,51.2045,51.7898,2699111.9280717
2024-03-28,51.7011,52.9072,51.7011,52.6233,2309829.4074985
2024-04-02,52.6233,53.3328,52.2686,52.3219,3489031.1367043
2024-04-03,52.4637,53.1377,52.0913,52.4992,3237965.2232562
2024-04-04,52.7475,53.2973,52.2509,53.2087,2595730.2541068
2024-04-05,52.5879,53.5102,52.4992,53.4214,3552026.5251865
2024-04-08,53.2264,54.5566,53.0313,54.131,3409362.5214416
2024-04-09,54.1487,54.2019,52.3396,52.4992,3042667.6787828
2024-04-10,53.2087,53.7763,52.5879,53.1554,2290310.0273029
2024-04-11,52.7653,53.386,51.4882,51.6124,1919335.8057971
2024-04-12,52.2332,52.4105,51.2576,51.2576,1982861.1832274
2024-04-15,51.2576,52.0913,51.2576,51.5946,1409485.3100714
2024-04-16,50.9029,51.1868,49.3244,49.5373,5046884.0337112
2024-04-17,49.9274,51.6833,49.7678,51.3818,3367486.6287239
2024-04-18,51.5415,52.2332,51.0094,52.1799,3332068.7077208
2024-04-19,51.8252,52.4637,51.3818,52.4283,3788466.9989387
2024-04-22,52.6056,53.5989,52.6056,53.315,2640347.430086
2024-04-23,53.386,55.9401,53.386,55.4966,4262234.2683861
2024-04-24,55.4257,55.7981,54.9645,55.5321,3606357.158185
2024-04-25,55.3015,55.674,54.663,54.9823,4645550.4665667
2024-04-26,55.2484,55.6208,54.468,54.7162,3381076.8985169
2024-04-29,54.6453,55.1597,53.4924,54.5566,2440482.9595703
2024-04-30,54.8936,54.8936,53.5811,53.8294,3070655.6057877
2024-05-02,54.1132,54.5744,52.8717,53.2619,2529554.9319359
2024-05-06,53.315,54.5744,52.6589,54.2728,4388466.3594673
2024-05-07,54.5566,54.7162,53.3506,53.7584,3195121.8187992
2024-05-08,53.5634,54.0245,53.2087,53.9004,2777851.3712211
2024-05-09,54.2728,54.7694,53.6876,53.7584,2161574.584169
2024-05-10,54.2728,54.326,51.0448,51.0448,4152081.139882
2024-05-13,51.1868,51.8429,50.7965,51.4882,2066419.0152606
2024-05-14,51.3996,51.6124,50.229,51.1512,3486815.3318468
2024-05-15,51.0448,51.3286,50.4064,51.0803,3874581.1819194
2024-05-16,51.1335,51.5946,50.6547,50.9739,2632838.5015636
2024-05-17,50.6724,50.9562,49.8565,50.6014,2269258.1897021
2024-05-20,50.6901,51.1158,50.495,50.7256,3394552.1494318
2024-05-21,50.7078,50.7078,50.1935,50.6724,2457704.2174759
2024-05-22,50.6724,50.6724,50.0517,50.5482,2409448.1599317
2024-05-23,50.7078,52.3573,50.5837,51.7365,2548268.0523487
2024-05-24,51.3286,51.5592,50.7965,51.4528,2062181.3589477
2024-05-27,51.4528,51.9493,51.4173,51.7011,1514995.9609172
2024-05-28,51.8785,52.0203,51.0271,51.3818,2209972.7238567
2024-05-29,51.3109,51.6124,50.8498,50.9562,2882802.7145813
2024-05-31,51.4528,53.3506,51.2222,52.6411,6897086.7279526
2024-06-03,53.1909,53.457,52.2509,52.3219,1738727.9762751
2024-06-04,52.4992,52.4992,49.555,49.8211,3336143.984441
2024-06-05,50.0161,50.8142,49.8565,50.5659,1914992.1516947
2024-06-06,50.9207,51.3641,50.5482,51.1868,1684910.4176839
2024-06-07,51.3464,51.3641,49.9807,50.495,1838035.5011558
2024-06-10,50.495,50.495,49.6437,50.1403,1520852.9026119
2024-06-11,50.2822,50.7078,49.4663,49.8211,1974988.0282577
2024-06-12,49.9807,51.3818,49.9274,50.8498,2424808.8183387
2024-06-13,50.6369,50.9916,50.1758,50.2644,2160635.2633311
2024-06-14,50.2822,50.9029,50.2644,50.8142,6062268.4343258
2024-06-17,50.8852,52.0381,50.5128,51.9493,2716267.7830859
2024-06-18,52.2686,53.6166,52.2332,52.5347,4024268.103045
2024-06-19,52.4992,54.0245,51.7898,53.652,2936806.3331224
2024-06-20,54.0954,55.2484,53.8117,54.3615,2439535.74528
2024-06-21,54.4147,54.8049,53.4924,53.7407,4637070.6433968
2024-06-24,53.7407,54.7872,53.2619,54.5211,1485954.8218324
2024-06-25,54.5034,55.7449,54.1841,55.4434,3755500.5587297
2024-06-26,55.5144,55.7627,54.9645,55.2128,2032455.7447747
2024-06-27,55.4079,55.6918,55.0887,55.5498,2163066.4466761
2024-06-28,55.4789,56.2593,55.3192,55.7981,5029818.3895818
2024-07-01,55.7981,56.3479,55.3725,55.4966,1315554.3539239
2024-07-02,55.337,55.4257,54.468,54.8404,1288089.6500508
2024-07-03,55.2305,55.6918,54.5566,54.7162,1924721.3956189
2024-07-04,55.2484,55.2484,54.4857,54.8581,1365311.2950637
2024-07-05,54.9823,55.0178,54.0245,54.131,1129079.4339826
2024-07-08,54.0245,54.8049,53.8471,54.5034,1023044.432369
2024-07-09,54.7162,55.0532,54.2728,54.7162,2734056.2419296
2024-07-10,54.7162,55.0887,54.3083,54.468,2976279.2333966
2024-07-11,54.5744,54.9114,54.1487,54.4147,2463231.8894412
2024-07-12,54.5211,54.5211,54.0245,54.3438,1969679.1176881
2024-07-15,54.1132,54.5388,53.723,54.2551,1885282.3244265
2024-07-16,53.9358,54.3083,52.8894,52.9249,3203550.8983464
2024-07-17,52.8717,53.457,51.5769,52.2155,2338237.9427537
2024-07-18,52.9781,54.1487,52.4283,54.0954,3739165.6227671
2024-07-19,54.0954,54.1841,52.3396,53.3506,3026746.5852541
2024-07-22,53.652,54.131,53.3328,53.9181,2160848.3865464
2024-07-23,53.6698,53.8117,52.2686,52.6766,1390189.2018156
2024-07-24,52.1445,53.2264,52.0381,52.5702,1622912.9871146
2024-07-25,51.8252,52.5702,51.6479,52.4992,1774371.4244902
2024-07-26,52.3396,53.1023,52.1445,52.446,1018611.6950178
2024-07-29,52.6411,53.3506,52.2863,52.6411,1521501.2933463
2024-07-30,52.783,53.0136,51.6656,51.7898,1657065.7004586
2024-07-31,52.3041,52.8007,51.9493,52.2863,2384441.702669
2024-08-01,52.712,52.8007,51.0981,51.3996,2504121.1006066
2024-08-02,50.8498,50.8852,49.0229,49.555,3644137.4767334
2024-08-05,48.1183,48.278,46.9655,47.941,3936600.0375738
2024-08-06,48.2957,48.4553,45.9545,46.7172,3416590.6685851
2024-08-07,47.4072,47.5378,46.3815,46.4748,3397943.3504496
2024-08-08,46.2883,47.3699,45.2252,47.2953,4714098.3837581
2024-08-09,47.7616,49.1043,47.6124,48.4143,2760894.1881824
2024-08-12,48.7687,50.3912,48.0973,50.3912,2255179.8795104
2024-08-13,50.6709,51.3796,49.869,50.0928,3202755.0518223
2024-08-14,50.988,51.0999,50.2606,51.0066,2489139.0222184
2024-08-16,51.2863,53.1513,51.2863,52.8902,2908039.5845895
2024-08-19,52.6851,53.3938,52.2561,53.2819,1772363.6723184
2024-08-20,53.2819,53.3378,51.8831,52.2188,1879314.0639683
2024-08-21,52.0323,52.8156,52.0323,52.1442,2868285.3404032
2024-08-22,53.6175,53.8413,52.6478,52.7597,3039213.5766624
2024-08-23,53.5243,54.3635,53.1513,53.7667,1938167.9328905
2024-08-26,53.7481,54.0278,52.4799,52.9835,1403032.0518081
2024-08-27,53.0021,53.17,51.7526,52.6664,1740760.817667
2024-08-28,52.6851,52.9648,52.0323,52.741,1409957.6765439
2024-08-29,52.741,54.233,52.741,53.804,2689877.0433616
2024-08-30,54.0838,54.1397,53.2819,53.9719,3003525.9117573
2024-09-02,53.6735,55.0909,53.2073,54.7552,1231061.432885
2024-09-03,54.6992,55.0163,54.1211,54.1211,1371665.1273893
2024-09-04,53.3565,54.3822,53.1886,54.3449,1330859.9212579
2024-09-05,54.3635,54.9603,53.5989,54.0465,1580908.4334163
2024-09-06,53.5989,53.9719,52.4986,52.4986,3112686.5407222
2024-09-09,52.5172,53.1886,52.2375,53.0208,1696848.8393368
2024-09-10,53.0208,53.4124,51.9764,52.7597,3307984.2251846
2024-09-11,51.8272,52.5732,50.2793,50.3725,5758973.3287981
2024-09-12,51.5847,51.7526,50.9507,51.4355,2485008.0983283
2024-09-13,51.6593,53.3192,51.5661,53.3192,2888410.1892405
2024-09-16,52.9648,53.4124,48.9552,52.051,1628866.6152348
2024-09-17,52.7783,53.0021,51.9204,52.5359,2590429.2331071
2024-09-18,52.6664,53.1513,52.2934,52.7224,1708312.903819
2024-09-19,53.1513,53.2446,52.0323,53.1513,2813203.1379714
2024-09-20,53.1886,53.2632,51.305,51.9764,7870099.570358
2024-09-23,52.1815,52.6851,51.4355,51.9764,1650107.8430363
2024-09-24,52.4986,54.0278,52.3494,53.487,3055934.5956901
2024-09-25,53.0954,53.8227,52.741,53.3938,1451300.1601594
2024-09-26,53.6921,54.9417,53.6921,54.2516,2179690.7843724
2024-09-27,53.6175,54.606,53.6175,54.3262,1110067.830347
2024-09-30,54.1584,54.2516,52.2002,52.2002,2894007.0978029
2024-10-01,52.368,52.5359,50.7828,51.1558,2453633.6670384
2024-10-02,51.1745,51.8272,50.7269,51.0999,1173541.6421868
2024-10-03,50.3539,50.9507,50.0741,50.2793,2049957.0391282
2024-10-04,50.3539,50.7455,49.8317,50.4285,1674722.8731633
2024-10-07,50.8201,50.9693,49.7011,50.4844,1652726.6686177
2024-10-08,50.2793,51.8458,49.8317,51.305,2446892.496848
2024-10-09,50.8761,53.2073,50.8761,52.9835,2220603.2315186
2024-10-10,52.9835,53.4124,52.6664,53.0767,2437176.4609072
2024-10-11,53.3565,54.5127,53.1513,54.233,1988899.3673518
2024-10-14,54.1957,54.7925,53.9346,54.2889,1683953.1073071
2024-10-15,54.3635,54.7552,54.0278,54.3076,1826117.1585768
2024-10-16,54.3076,55.3706,54.0838,54.6619,5181447.2193855
2024-10-17,55.0163,55.2587,53.3005,53.5056,1924514.0068862
2024-10-18,53.2259,54.4941,53.2259,53.8227,1023010.6469425
2024-10-21,53.8973,53.8973,52.424,52.424,2122959.215133
2024-10-22,52.6664,52.6664,51.4728,51.7712,2537266.6448403
2024-10-23,51.5474,52.5918,51.5474,52.3121,1708799.7780262
2024-10-24,52.3494,53.3378,51.7899,52.3867,2331032.5216886
2024-10-25,52.4053,52.5172,51.7526,52.1629,1416406.0787638
2024-10-28,52.4986,52.8156,51.3796,51.6966,1514633.4862699
2024-10-29,51.7526,53.6175,51.7526,53.6175,2889938.3737014
2024-10-30,53.3751,53.6175,52.0696,52.2188,2676290.6791966
2024-10-31,51.8458,52.4799,51.4728,52.0323,4816974.6892557
2024-11-04,52.4053,54.3635,52.2748,54.0465,3466821.0370252
2024-11-05,54.0465,54.2143,53.6175,54.0838,2998874.8689454
2024-11-06,54.4381,56.0606,54.3822,55.1468,4132983.9899903
2024-11-07,55.1468,56.788,54.979,55.9487,5780207.0497285
2024-11-08,56.042,56.3031,54.7179,55.5571,4174602.0830139
2024-11-12,55.5571,56.1912,54.55,54.6806,4301438.1760381
2024-11-13,54.7365,54.7365,53.1886,53.431,2466773.9085818
2024-11-14,53.6362,55.3333,53.4497,55.1282,8169970.1131722
2024-11-15,55.0536,55.0536,52.4986,52.5732,3199857.3996024
2024-11-18,52.5732,53.431,51.5101,52.1256,2613454.9513948
2024-11-19,52.1256,52.3867,48.7873,50.2606,6691631.2759513
2024-11-20,50.5217,51.1558,49.869,50.2979,1912333.5724252
2024-11-21,50.6336,50.988,49.4214,50.559,2413530.8895539
2024-11-22,50.3539,50.932,49.2535,50.6896,1951079.7510725
2024-11-25,51.0812,51.3609,50.2793,50.7082,3103397.3240202
2024-11-26,50.4658,51.2117,50.186,50.615,2187819.6532942
2024-11-27,50.4285,50.9507,50.0368,50.7269,2577510.9804643
2024-11-28,50.7269,52.2375,50.7269,51.6966,5822360.2754159
2024-11-29,51.7526,52.2561,51.5101,52.1256,6685418.8039639
2024-12-02,52.2934,53.9905,52.051,53.9346,3809063.5771971
2024-12-03,54.0838,54.4568,53.4683,53.8973,2346949.2331052
2024-12-04,53.7108,55.6503,53.7108,55.1095,3038046.7944214
2024-12-05,55.1095,56.3217,55.0909,56.3217,3194172.5534079
2024-12-06,56.415,56.9558,56.1166,56.8626,2656275.2161943
2024-12-09,56.6574,57.6832,56.4709,57.1423,2973555.2653511
2024-12-10,56.8439,57.4967,56.5082,57.1983,3162595.4366
2024-12-11,56.8439,57.4034,56.6015,56.6388,2444755.1834231
2024-12-12,56.6015,57.4221,56.6015,57.1983,2994402.9186283
2024-12-13,57.0864,57.6086,56.9558,56.9931,3292275.5613367
2024-12-16,57.0304,57.4034,56.2471,56.6947,2115421.2442027
2024-12-17,56.4336,56.8066,55.3147,55.4639,4508827.2849193
2024-12-18,55.5198,56.5082,55.3893,56.2285,2152874.0962115
2024-12-19,55.1655,56.5082,55.0163,56.3963,3192936.0645072
2024-12-20,56.3963,56.3963,55.2774,55.6131,3972074.2093336
2024-12-23,55.8928,56.359,55.7995,55.7995,1689796.6702036
2024-12-27,55.1282,55.9674,55.0722,55.7622,1288538.3271772
2024-12-30,55.9487,56.042,55.352,55.7249,1442330.5216816
2025-01-02,55.9301,56.3404,54.6806,55.2587,1958279.9128061
2025-01-03,55.4639,56.3404,55.352,56.2285,2241367.2368041
2025-01-07,56.3963,57.4034,56.2098,56.5828,2440290.739977
2025-01-08,56.5828,57.0491,55.7436,56.2844,2935704.5491775
2025-01-09,55.9487,56.4523,55.5012,56.4523,1528009.6580459
2025-01-10,56.2471,56.8253,56.1539,56.6388,2086918.7272892
2025-01-13,56.5082,56.6015,55.5385,56.0233,1721431.6971595
2025-01-14,56.042,56.2658,55.669,56.0233,1608129.420203
2025-01-15,56.0979,56.9745,55.5012,56.7134,2108492.4022365
2025-01-16,56.8066,57.2729,56.1166,56.415,1502651.4476863
2025-01-17,56.6761,57.2356,56.5828,56.7134,1084244.1939832
2025-01-20,57.0304,57.534,56.359,57.2542,1389402.7912372
2025-01-21,57.2542,57.9815,57.0864,57.9815,2356549.4487501
2025-01-22,58.0002,60.9468,58.0002,60.5925,4751146.9371411
2025-01-23,60.35,60.8349,60.1822,60.4992,3780534.2500298
2025-01-24,60.5179,61.1333,60.3687,60.9095,2492302.632155
2025-01-27,60.8722,60.8722,59.7906,60.8722,2632032.3123886
2025-01-28,60.6111,61.9726,60.5552,61.9726,2715590.2214802
2025-01-29,61.9912,62.2896,61.4877,61.7301,1899186.8964209
2025-01-30,61.6928,63.0356,61.6928,62.9796,2547869.5639736
2025-01-31,62.8304,63.2967,62.4015,62.4015,3248085.8287783
2025-02-03,60.9095,61.6182,60.2568,61.3198,1724883.7854259
2025-02-04,61.3198,61.4317,60.3873,60.8349,1406263.223584
2025-02-05,60.4992,60.5925,59.0259,59.5108,2328331.1205258
2025-02-06,60.0144,61.8607,59.9584,61.7488,4026920.4815328
2025-02-07,61.8234,63.1288,61.7488,62.9237,4515246.7320652
2025-02-10,62.8304,63.0542,62.4574,62.8304,3227750.7875519
2025-02-11,62.588,64.1732,62.2896,63.9121,2669269.6099576
2025-02-12,64.3224,65.6279,64.2478,65.4787,5984029.3224573
2025-02-13,65.6465,67.4555,65.6465,66.6909,7169062.9117901
2025-02-14,66.7096,66.7469,65.1989,65.516,4516232.2769912
2025-02-17,65.46,66.0568,64.7513,65.4787,2463128.7864888
2025-02-18,65.8517,68.5372,65.7398,68.2015,4897254.2405249
2025-02-19,68.2202,68.817,66.8774,67.325,6527556.8129479
2025-02-20,66.6909,67.1571,66.0941,66.635,3527656.719901
2025-02-21,66.5231,67.1012,66.0009,66.1501,2543274.2864894
2025-02-24,66.1128,66.1128,63.6697,63.9308,4075015.9318503
2025-02-25,63.334,64.7513,63.0542,64.2851,6403015.6776403
2025-02-26,64.7513,65.5533,64.2292,65.4787,3757290.8324821
2025-02-27,65.4973,66.2806,64.453,65.1803,4634175.9450683
2025-02-28,64.3411,64.9938,63.7816,64.4343,5213779.3129375
2025-03-03,63.9681,65.2735,63.3713,65.1989,3156980.2970651
2025-03-04,64.3411,64.6394,61.3944,61.5063,3408190.2294138
2025-03-05,63.0542,65.3295,62.7745,65.2735,4669832.5100791
2025-03-06,65.6279,67.2317,65.3295,67.1385,3932197.7103904
2025-03-07,66.2247,68.2948,65.8703,68.071,5057191.3451773
2025-03-10,68.0523,68.1829,65.2922,66.0195,4040732.0518289
2025-03-11,66.206,66.8214,65.2362,65.5719,2640537.5972724
2025-03-12,66.2806,66.8774,66.0382,66.8028,5833674.2024773
2025-03-13,67.5861,69.6562,66.952,69.0221,5777647.2067052
2025-03-14,69.0221,73.3115,68.7051,72.8453,6823829.4197155
2025-03-17,72.8266,73.8896,72.4723,73.7777,4732364.745809
2025-03-18,74.1507,75.6054,73.7404,74.6356,4725433.7590225
2025-03-19,74.4118,75.4376,73.5166,73.9456,6907040.9403293
2025-03-20,73.9456,74.1134,72.2298,73.0131,4917403.7547956
2025-03-21,71.5025,72.752,70.1597,70.9803,7166365.8002679
2025-03-24,71.5211,72.0806,71.1109,71.5957,2868771.1422002
2025-03-25,72.7334,73.7591,71.633,73.3861,3542363.7526706
2025-03-26,73.3302,74.2813,72.6961,73.1996,2780637.2590071
2025-03-27,72.5469,72.9385,71.4465,72.6401,2508738.3900832
2025-03-28,72.2485,72.2671,71.1668,71.5211,2597086.7553059
2025-03-31,71.1109,71.1482,69.3764,70.1224,3665014.2288873
2025-04-01,70.3089,71.5398,70.2157,70.6073,2692102.2944187
2025-04-02,70.4022,71.0176,69.2086,70.4768,1966816.2975842
2025-04-03,69.3764,69.7494,66.6723,67.0639,3324958.3330072
2025-04-04,66.6723,67.0452,58.8954,59.716,8852220.2907675
2025-04-07,56.042,61.6369,55.4079,60.5365,6505632.4598822
2025-04-08,61.5623,63.2221,59.9584,62.9237,4958986.4582843
2025-04-09,60.6671,62.0099,59.3243,60.1822,4622305.43714
2025-04-10,65.1803,65.9263,63.334,63.9121,5852349.1527946
2025-04-11,63.8189,65.3481,61.6928,62.0658,4244804.1961223
2025-04-14,63.5205,64.3038,63.2034,63.9494,2473857.1776094
2025-04-15,64.1173,66.3552,63.9494,65.3854,4913952.7389394
2025-04-16,64.7886,66.0941,64.5648,65.1989,2178380.2991715
2025-04-17,65.2735,67.1385,65.1616,65.9076,2336229.4212658
2025-04-22,65.9263,67.4182,65.7398,67.269,3578053.5623961
2025-04-23,68.071,71.0549,68.015,70.9057,3281466.7394551
2025-04-24,70.9057,71.7076,69.507,71.4465,2176588.3018142
2025-04-25,71.8009,72.4163,70.8311,71.0549,1671615.0285544
2025-04-28,71.1482,71.8755,70.4208,70.7006,2112357.3684099
2025-04-29,70.8684,71.7076,70.0292,70.7192,2589974.5312044
2025-04-30,70.8871,71.2414,67.325,67.4928,5533756.4736166
2025-05-02,68.5559,69.9732,68.4067,69.9359,2671203.1654545
2025-05-05,69.8986,69.9173,68.6305,69.6748,1036947.6892259
2025-05-06,69.5629,69.5629,66.7282,68.1642,2226178.691878
2025-05-07,68.1456,69.7494,67.7353,68.9662,2639270.0084775
2025-05-08,69.1899,70.4208,68.9475,69.5256,2066932.2193609
2025-05-09,70.1224,73.0504,69.9919,72.9945,3257890.8747614
2025-05-12,73.2183,75.0646,72.6028,72.752,2348159.9841623
2025-05-13,72.7893,73.1064,71.26,72.9199,2574622.9799357
2025-05-14,73.2369,73.8523,72.2671,73.6285,2316653.6464242
2025-05-15,73.3302,73.3675,72.0993,72.379,1764352.7685129
2025-05-16,72.435,73.0877,71.0176,71.9501,1973676.505301
2025-05-19,70.0292,70.9244,68.2575,70.4954,5151479.7902098
2025-05-20,71.0363,71.6144,70.5141,70.8684,2966377.6242306
2025-05-21,70.6819,71.0922,69.3578,70.1038,2846117.5502339
2025-05-22,69.9359,70.0851,69.2459,69.8427,2230587.3699964
2025-05-23,69.8427,70.2903,66.5604,69.1153,2932454.0740189
2025-05-26,70.626,71.4092,70.0105,70.7006,2180467.2093195
2025-05-27,70.5887,72.1552,70.0478,71.8755,2673144.2278223
2025-05-28,71.8009,72.6215,71.3346,72.5469,3152553.3879741
2025-05-29,72.7334,72.9199,70.8871,70.8871,3823182.9292056
2025-05-30,70.197,70.4208,68.6864,70.197,8271463.009579
2025-06-02,66.6723,68.2015,62.4761,68.015,9662296.3959536
2025-06-03,67.8845,68.444,66.2247,66.9706,5302607.0454964
2025-06-04,67.1758,67.642,66.0755,66.952,4382889.871599
2025-06-05,66.9706,67.0639,65.1057,65.6838,6404607.1343
2025-06-06,65.4227,65.4787,62.1964,64.3784,10787485.209387
2025-06-09,64.397,65.6838,64.1173,65.6838,6788139.6099901
2025-06-10,65.6838,68.5745,65.143,67.9591,6109214.9762638
2025-06-11,67.9777,67.9777,66.896,67.7726,3208289.7605961
2025-06-12,67.1758,68.817,66.0568,66.7282,5986443.3177005
2025-06-13,65.2735,66.3925,64.9938,65.6092,2713985.8958988
2025-06-16,65.9636,66.8587,65.143,65.6279,2802471.5296204
2025-06-17,65.3668,66.0009,64.7886,65.6838,4414649.2981321
2025-06-18,65.6838,65.8703,64.77,65.3108,2036045.7346884
2025-06-20,64.9751,66.0009,64.9378,65.7584,5568335.2664287
2025-06-23,65.5346,65.7398,63.7256,63.9121,2189928.0116452
2025-06-24,64.9378,67.7912,64.9005,67.7912,4269932.9107102
2025-06-25,67.5674,67.6047,65.9636,66.2993,2852988.4820521
2025-06-26,66.8774,68.8916,66.8587,68.7237,3883067.3842801
2025-06-27,68.817,69.078,67.9031,68.761,1788484.1416632
2025-06-30,69.0594,70.4954,68.817,70.1597,3837284.0502417
2025-07-01,70.1597,70.4954,69.2272,69.2272,4338616.491049
2025-07-02,69.6562,70.7006,69.3764,70.3462,4020136.4149366
2025-07-03,70.3462,72.4536,70.3089,72.2485,3007924.9381844
2025-07-04,71.7636,72.752,70.7192,71.7263,1975320.5100579
2025-07-07,71.7263,72.3604,71.3719,71.7449,1030684.8139616
2025-07-08,71.8009,73.1996,71.8009,73.1996,3933245.455105
2025-07-09,73.3861,74.0948,72.9572,74.0202,3703922.3414668
2025-07-10,74.0202,74.188,72.2858,72.3604,2621063.7013949
2025-07-11,72.3604,72.9012,71.689,72.6215,1742203.2093161
2025-07-14,72.5469,73.1996,72.1179,72.9012,1582035.5364818
2025-07-15,73.3675,74.3559,72.8266,73.2183,2723557.1564697
2025-07-16,73.2183,74.0015,72.3977,73.5912,7604156.8673961
2025-07-17,73.7218,75.4562,73.3861,75.1951,2632447.3351159
2025-07-18,75.5308,77.5636,75.5308,76.6684,3947400.1966485
2025-07-21,77.0228,77.0414,74.561,75.1019,2668571.4709513
2025-07-22,75.5308,75.6241,73.8523,74.4118,3051722.1686287
2025-07-23,75.68,75.7919,73.9083,74.4864,5667935.3589242
2025-07-24,75.0646,76.799,74.7662,76.7244,2139978.3641818
2025-07-25,76.7803,76.8176,75.9784,76.8176,2447178.8303576
2025-07-28,77.3958,77.545,74.6916,74.934,1447256.1014913
2025-07-29,74.4491,76.6125,74.4305,76.5192,3017484.4022437
2025-07-30,76.8363,77.1906,76.0903,77.1906,12620395.013842
2025-07-31,77.1906,77.8993,76.5192,76.8176,2566231.3705276
2025-08-01,76.7057,76.7057,74.9713,75.68,3224975.3900889
2025-08-04,75.68,76.96,75.36,76.72,2764341
2025-08-05,77.7,77.84,76.12,76.48,2886475
2025-08-06,76.94,79.54,76.86,79.4,3395674
2025-08-07,79.4,82.12,79.3,81.5,4770231
2025-08-08,81.5,83.94,80.82,83.52,3402977
2025-08-11,83.52,83.94,82.46,82.88,1585779
2025-08-12,83.26,83.88,82.1,83.38,2010072
2025-08-13,84.48,86.46,84.02,85.14,3801558
2025-08-14,84.14,84.56,82.3,83.28,3540964
2025-08-18,83.62,83.62,80.7,82.5,2431207
2025-08-19,82.22,83.5,81.64,82.94,1992528
2025-08-20,81.88,83.5,81.5,82.58,1592681
2025-08-21,82.62,83.76,82.24,83.74,984314
2025-08-22,77.9,78.02,73.5,73.5,14583891
2025-08-25,74,74.92,73.68,74.46,3859634
2025-08-26,74.8,74.82,73.06,74.3,5887943
2025-08-27,74.3,74.84,73.14,73.78,3763543
2025-08-28,73.74,74.6,73.1,73.2,2282410
2025-08-29,73.04,73.64,70.56,71,2930715
